train_loss,val_loss,train_acc,val_acc,train_precision,val_precision,train_recall,val_recall,train_f1,val_f1,train_macro_f1,val_macro_f1
1.6057074522670312,1.5991234630346298,0.2164,0.2652232746955345,0.24089856597764792,0.25494310299580863,0.2164,0.2652232746955345,0.1905326809188414,0.2386768980170376,0.1905326809188414,0.23917243877848815
1.5567329578761813,1.5699907342592876,0.304,0.2584573748308525,0.30034164136989766,0.24740979576233932,0.304,0.2584573748308525,0.28047047587287166,0.21154632568058154,0.28047047587287166,0.20985730085574028
1.4755074872246272,1.5942597687244415,0.3452,0.2733423545331529,0.33509281635447297,0.2999390123220754,0.3452,0.2733423545331529,0.32309306840373025,0.252279462657345,0.3230930684037302,0.25319526911705087
1.3329012484490117,1.5434865355491638,0.4288,0.3342354533152909,0.41665599782719226,0.3063205679610282,0.4288,0.3342354533152909,0.4121163578383949,0.3019676778551223,0.41211635783839495,0.30323543693740174
1.1935474631152576,1.5678789789477985,0.4996,0.30987821380243574,0.4915501294857565,0.3172118593514813,0.4996,0.30987821380243574,0.4867879632839694,0.31123340771494384,0.4867879632839694,0.3116593918091987
